Week,market_msa,interest_pc_norm,income_norm,missed_revenue_score
2025-04-27,"New York-Newark-Jersey City, NY-NJ",0.02808673718213293,0.7826955258754065,0.021983363528893865
2025-04-27,"Las Vegas-Henderson-North Las Vegas, NV",0.0849630334304208,0.6036437119131066,0.051287400875336585
2025-04-27,"Phoenix-Mesa-Chandler, AZ",0.020616487376958956,0.6970177765147927,0.014370058191033222
2025-04-27,"Chicago-Naperville-Elgin, IL-IN",0.055313553009296634,0.7174307726311137,0.039683645072431745
2025-04-27,"Atlanta-Sandy Springs-Roswell, GA",0.03012932923925079,0.7082504499384294,0.02133911099004245
2025-04-27,"Dallas-Fort Worth-Arlington, TX",0.07199547554501573,0.7125998547567175,0.051303965416519014
2025-04-27,"Washington-Arlington-Alexandria, DC-VA-MD-WV",0.13872661563596536,1.0,0.13872661563596536
2025-05-04,"Indianapolis-Carmel-Greenwood, IN",0.336283185840708,0.6303242714154905,0.21196745410432427
2025-05-04,"Minneapolis-St. Paul-Bloomington, MN-WI",0.05837234476791074,0.7880474250891983,0.046000175990771
2025-05-04,"New York-Newark-Jersey City, NY-NJ",0.03808371143340058,0.7826955258754065,0.029807950547652697
2025-05-04,"Las Vegas-Henderson-North Las Vegas, NV",0.3600814273955929,0.6036437119131066,0.2173608894240455
2025-05-04,"Phoenix-Mesa-Chandler, AZ",0.03561029637838365,0.6970177765147927,0.024821009602693747
2025-05-04,"Chicago-Naperville-Elgin, IL-IN",0.07140476843018292,0.7174307726311137,0.05122797818441189
2025-05-04,"Atlanta-Sandy Springs-Roswell, GA",0.06628452432635173,0.7082504499384294,0.04694604417809339
2025-05-04,"Dallas-Fort Worth-Arlington, TX",0.056652177478045164,0.7125998547567175,0.04037033344250677
2025-05-04,"Washington-Arlington-Alexandria, DC-VA-MD-WV",0.05220894136837406,1.0,0.05220894136837406
2025-05-11,"Indianapolis-Carmel-Greenwood, IN",0.4026548672566372,0.6303242714154905,0.2538031358354409
2025-05-11,"Minneapolis-St. Paul-Bloomington, MN-WI",0.1395860418363083,0.7880474250891983,0.11000042084749587
2025-05-11,"New York-Newark-Jersey City, NY-NJ",0.050460917649255775,0.7826955258754065,0.03949553447563983
2025-05-11,"Las Vegas-Henderson-North Las Vegas, NV",0.24275152408691658,0.6036437119131066,0.14653543107239023
2025-05-11,"Phoenix-Mesa-Chandler, AZ",0.06372368825605496,0.6970177765147927,0.04441654349955723
2025-05-11,"Chicago-Naperville-Elgin, IL-IN",0.10258149830815012,0.7174307726311137,0.07359512358887342
2025-05-11,"Atlanta-Sandy Springs-Roswell, GA",0.08888152125578981,0.7082504499384294,0.06295037742062522
2025-05-11,"Dallas-Fort Worth-Arlington, TX",0.12628714562814233,0.7125998547567175,0.08999220163225466
2025-05-11,"Washington-Arlington-Alexandria, DC-VA-MD-WV",0.05370062540747047,1.0,0.05370062540747047
2025-05-18,"Indianapolis-Carmel-Greenwood, IN",0.9292035398230089,0.6303242714154905,0.5856995442356328
2025-05-18,"Minneapolis-St. Paul-Bloomington, MN-WI",0.24110316317180522,0.7880474250891983,0.19000072691840195
2025-05-18,"New York-Newark-Jersey City, NY-NJ",0.06855068058012105,0.7826955258754065,0.05365431098577486
2025-05-18,"Las Vegas-Henderson-North Las Vegas, NV",0.3681731448651568,0.6036437119131066,0.22224540379312518
2025-05-18,"Phoenix-Mesa-Chandler, AZ",0.29800195390331585,0.6970177765147927,0.20771265930675295
2025-05-18,"Chicago-Naperville-Elgin, IL-IN",0.21622570721815956,0.7174307726311137,0.15512697619223317
2025-05-18,"Atlanta-Sandy Springs-Roswell, GA",0.34196788686549645,0.7082504499384294,0.2421989097369818
2025-05-18,"Dallas-Fort Worth-Arlington, TX",0.14281069739257218,0.7125998547567175,0.10176688221965247
2025-05-18,"Washington-Arlington-Alexandria, DC-VA-MD-WV",0.19839397719982144,1.0,0.19839397719982144
2025-05-25,"Indianapolis-Carmel-Greenwood, IN",0.6946902654867256,0.6303242714154905,0.437880135452354
2025-05-25,"Minneapolis-St. Paul-Bloomington, MN-WI",0.21572388283793098,0.7880474250891983,0.1700006504006754
2025-05-25,"New York-Newark-Jersey City, NY-NJ",0.06664649500845102,0.7826955258754065,0.05216391345839222
2025-05-25,"Las Vegas-Henderson-North Las Vegas, NV",0.3034394051086457,0.6036437119131066,0.18316928884048778
2025-05-25,"Phoenix-Mesa-Chandler, AZ",0.129321602637288,0.6970177765147927,0.09013945592557204
2025-05-25,"Chicago-Naperville-Elgin, IL-IN",0.1981230898696625,0.7174307726311137,0.14213960144125554
2025-05-25,"Atlanta-Sandy Springs-Roswell, GA",0.18981477420727996,0.7082504499384294,0.13443639923726744
2025-05-25,"Dallas-Fort Worth-Arlington, TX",0.11094384756117177,0.7125998547567175,0.07905856965824241
2025-05-25,"Washington-Arlington-Alexandria, DC-VA-MD-WV",0.17601871661337543,1.0,0.17601871661337543
2025-06-01,"Indianapolis-Carmel-Greenwood, IN",0.5398230088495575,0.6303242714154905,0.3402635447464152
2025-06-01,"Minneapolis-St. Paul-Bloomington, MN-WI",0.1827308184038945,0.7880474250891983,0.14400055092763095
2025-06-01,"New York-Newark-Jersey City, NY-NJ",0.052841149613843306,0.7826955258754065,0.04135853138486812
2025-06-01,"Las Vegas-Henderson-North Las Vegas, NV",0.210384654208661,0.6036437119131066,0.12699737359607152
2025-06-01,"Phoenix-Mesa-Chandler, AZ",0.09558553238408245,0.6970177765147927,0.06662481524933586
2025-06-01,"Chicago-Naperville-Elgin, IL-IN",0.11666131180142564,0.7174307726311137,0.08369641506185606
2025-06-01,"Atlanta-Sandy Springs-Roswell, GA",0.07833625602205205,0.7082504499384294,0.055481688574110365
2025-06-01,"Dallas-Fort Worth-Arlington, TX",0.10032156428403831,0.7125998547567175,0.0714891321377724
2025-06-01,"Washington-Arlington-Alexandria, DC-VA-MD-WV",0.13126819544048335,1.0,0.13126819544048335
2025-06-08,"Indianapolis-Carmel-Greenwood, IN",0.7212389380530974,0.6303242714154905,0.4546144081448007
2025-06-08,"Minneapolis-St. Paul-Bloomington, MN-WI",0.20049631463760645,0.7880474250891983,0.1580006044900395
2025-06-08,"New York-Newark-Jersey City, NY-NJ",0.06426626304386347,0.7826955258754065,0.050300916549163924
2025-06-08,"Las Vegas-Henderson-North Las Vegas, NV",0.33580627498690124,0.6036437119131066,0.20270734631680648
2025-06-08,"Phoenix-Mesa-Chandler, AZ",0.08434017563301391,0.6970177765147927,0.058786601690590454
2025-06-08,"Chicago-Naperville-Elgin, IL-IN",0.17298056577452767,0.7174307726311137,0.12410158095378655
2025-06-08,"Atlanta-Sandy Springs-Roswell, GA",0.18228244189746726,0.7082504499384294,0.12910162148975682
2025-06-08,"Dallas-Fort Worth-Arlington, TX",0.09678080319166049,0.7125998547567175,0.06896598629761573
2025-06-08,"Washington-Arlington-Alexandria, DC-VA-MD-WV",0.11784303908861574,1.0,0.11784303908861574
2025-06-15,"Indianapolis-Carmel-Greenwood, IN",0.9292035398230089,0.6303242714154905,0.5856995442356328
2025-06-15,"Minneapolis-St. Paul-Bloomington, MN-WI",0.23602730710503037,0.7880474250891983,0.18600071161485662
2025-06-15,"New York-Newark-Jersey City, NY-NJ",0.06379021665094597,0.7826955258754065,0.04992831716731827
2025-06-15,"Las Vegas-Henderson-North Las Vegas, NV",0.45313617829557756,0.6036437119131066,0.27353280466846175
2025-06-15,"Phoenix-Mesa-Chandler, AZ",0.1012082107596167,0.6970177765147927,0.07054392202870854
2025-06-15,"Chicago-Naperville-Elgin, IL-IN",0.1538722474622252,0.7174307726311137,0.11039268538331014
2025-06-15,"Atlanta-Sandy Springs-Roswell, GA",0.1868018412833549,0.7082504499384294,0.13230248813826317
2025-06-15,"Dallas-Fort Worth-Arlington, TX",0.10740308646879396,0.7125998547567175,0.07653542381808574
2025-06-15,"Washington-Arlington-Alexandria, DC-VA-MD-WV",0.13723493159686898,1.0,0.13723493159686898
2025-06-22,"Indianapolis-Carmel-Greenwood, IN",0.7920353982300885,0.6303242714154905,0.4992391353246584
2025-06-22,"Minneapolis-St. Paul-Bloomington, MN-WI",0.22079973890470583,0.7880474250891983,0.17400066570422074
2025-06-22,"New York-Newark-Jersey City, NY-NJ",0.05093696404217328,0.7826955258754065,0.039868133857485485
2025-06-22,"Las Vegas-Henderson-North Las Vegas, NV",0.420769308417322,0.6036437119131066,0.25399474719214304
2025-06-22,"Phoenix-Mesa-Chandler, AZ",0.09371130625890435,0.6970177765147927,0.06531844632287828
2025-06-22,"Chicago-Naperville-Elgin, IL-IN",0.12470691951186877,0.7174307726311137,0.08946858161784611
2025-06-22,"Atlanta-Sandy Springs-Roswell, GA",0.17926950897354219,0.7082504499384294,0.12696771039075258
2025-06-22,"Dallas-Fort Worth-Arlington, TX",0.18529983050110607,0.7125998547567175,0.13204463230153257
2025-06-22,"Washington-Arlington-Alexandria, DC-VA-MD-WV",0.19242724104343584,1.0,0.19242724104343584
2025-06-29,"Indianapolis-Carmel-Greenwood, IN",0.8185840707964602,0.6303242714154905,0.5159734080171051
2025-06-29,"Minneapolis-St. Paul-Bloomington, MN-WI",0.29947550793971595,0.7880474250891983,0.23600090290917292
2025-06-29,"New York-Newark-Jersey City, NY-NJ",0.04903277847050325,0.7826955258754065,0.03837773633010285
2025-06-29,"Las Vegas-Henderson-North Las Vegas, NV",0.25084324155648047,0.6036437119131066,0.15141994544146992
2025-06-29,"Phoenix-Mesa-Chandler, AZ",0.10308243688479478,0.6970177765147927,0.07185029095516611
2025-06-29,"Chicago-Naperville-Elgin, IL-IN",0.11163280698239868,0.7174307726311137,0.08008881096436227
2025-06-29,"Atlanta-Sandy Springs-Roswell, GA",0.11599791757111552,0.7082504499384294,0.08215557731166342
2025-06-29,"Dallas-Fort Worth-Arlington, TX",0.11566486235100887,0.7125998547567175,0.08242276411178465
2025-06-29,"Washington-Arlington-Alexandria, DC-VA-MD-WV",0.06861746579843449,1.0,0.06861746579843449
2025-07-06,"Indianapolis-Carmel-Greenwood, IN",0.7477876106194691,0.6303242714154905,0.47134868083724735
2025-07-06,"Minneapolis-St. Paul-Bloomington, MN-WI",0.2385652351384178,0.7880474250891983,0.18800071926662928
2025-07-06,"New York-Newark-Jersey City, NY-NJ",0.057601613543018376,0.7826955258754065,0.045084525203324705
2025-07-06,"Las Vegas-Henderson-North Las Vegas, NV",0.4126775909477582,0.6036437119131066,0.2491102328230634
2025-07-06,"Phoenix-Mesa-Chandler, AZ",0.11807624588621948,0.6970177765147927,0.08230124236682664
2025-07-06,"Chicago-Naperville-Elgin, IL-IN",0.1981230898696625,0.7174307726311137,0.14213960144125554
2025-07-06,"Atlanta-Sandy Springs-Roswell, GA",0.10997205172326537,0.7082504499384294,0.07788775511365494
2025-07-06,"Dallas-Fort Worth-Arlington, TX",0.10386232537641614,0.7125998547567175,0.07401227797792907
2025-07-06,"Washington-Arlington-Alexandria, DC-VA-MD-WV",0.14170998371415816,1.0,0.14170998371415816
2025-07-13,"Indianapolis-Carmel-Greenwood, IN",1.0,0.6303242714154905,0.6303242714154905
2025-07-13,"Minneapolis-St. Paul-Bloomington, MN-WI",0.20049631463760645,0.7880474250891983,0.1580006044900395
2025-07-13,"New York-Newark-Jersey City, NY-NJ",0.07759556204555368,0.7826955258754065,0.06073369924084237
2025-07-13,"Las Vegas-Henderson-North Las Vegas, NV",0.283210111434736,0.6036437119131066,0.17095800291778862
2025-07-13,"Phoenix-Mesa-Chandler, AZ",0.08808862788337009,0.6970177765147927,0.061399339543505585
2025-07-13,"Chicago-Naperville-Elgin, IL-IN",0.1659406590278899,0.7174307726311137,0.11905093521729523
2025-07-13,"Atlanta-Sandy Springs-Roswell, GA",0.1385949145005536,0.7082504499384294,0.09815991055419526
2025-07-13,"Dallas-Fort Worth-Arlington, TX",0.12038587714084598,0.7125998547567175,0.08578695856532688
2025-07-13,"Washington-Arlington-Alexandria, DC-VA-MD-WV",0.0820426221503021,1.0,0.0820426221503021
2025-07-20,"Indianapolis-Carmel-Greenwood, IN",0.6415929203539823,0.6303242714154905,0.40441159006746075
2025-07-20,"Minneapolis-St. Paul-Bloomington, MN-WI",0.23348937907164297,0.7880474250891983,0.184000703963084
2025-07-20,"New York-Newark-Jersey City, NY-NJ",0.08092788679597623,0.7826955258754065,0.06334189491376198
2025-07-20,"Las Vegas-Henderson-North Las Vegas, NV",0.35198970992602907,0.6036437119131066,0.21247637505496586
2025-07-20,"Phoenix-Mesa-Chandler, AZ",0.09371130625890435,0.6970177765147927,0.06531844632287828
2025-07-20,"Chicago-Naperville-Elgin, IL-IN",0.1387867330051443,0.7174307726311137,0.09956987309082875
2025-07-20,"Atlanta-Sandy Springs-Roswell, GA",0.09340092064167745,0.7082504499384294,0.06615124406913159
2025-07-20,"Dallas-Fort Worth-Arlington, TX",0.10032156428403831,0.7125998547567175,0.0714891321377724
2025-07-20,"Washington-Arlington-Alexandria, DC-VA-MD-WV",0.23568607817723147,1.0,0.23568607817723147
2025-07-27,"Indianapolis-Carmel-Greenwood, IN",0.6017699115044248,0.6303242714154905,0.37931018102879077
2025-07-27,"Minneapolis-St. Paul-Bloomington, MN-WI",0.22333766693809326,0.7880474250891983,0.17600067335599337
2025-07-27,"New York-Newark-Jersey City, NY-NJ",0.08283207236764627,0.7826955258754065,0.06483229244114462
2025-07-27,"Las Vegas-Henderson-North Las Vegas, NV",0.2063387954738791,0.6036437119131066,0.1245551164115317
2025-07-27,"Phoenix-Mesa-Chandler, AZ",0.24739784852350746,0.6970177765147927,0.17244069829239866
2025-07-27,"Chicago-Naperville-Elgin, IL-IN",0.15487794842603056,0.7174307726311137,0.11111420620280887
2025-07-27,"Atlanta-Sandy Springs-Roswell, GA",0.17324364312569202,0.7082504499384294,0.12269988819274406
2025-07-27,"Dallas-Fort Worth-Arlington, TX",0.133368667812898,0.7125998547567175,0.09503849331256801
2025-07-27,"Washington-Arlington-Alexandria, DC-VA-MD-WV",0.07905925407210929,1.0,0.07905925407210929
2025-08-03,"Indianapolis-Carmel-Greenwood, IN",0.5663716814159292,0.6303242714154905,0.3569978174388619
2025-08-03,"Minneapolis-St. Paul-Bloomington, MN-WI",0.3553099246742393,0.7880474250891983,0.2800010712481713
2025-08-03,"New York-Newark-Jersey City, NY-NJ",0.06188603107927594,0.7826955258754065,0.04843791963993563
2025-08-03,"Las Vegas-Henderson-North Las Vegas, NV",0.35198970992602907,0.6036437119131066,0.21247637505496586
2025-08-03,"Phoenix-Mesa-Chandler, AZ",0.1162020197610414,0.6970177765147927,0.08099487344036908
2025-08-03,"Chicago-Naperville-Elgin, IL-IN",0.13074112529470114,0.7174307726311137,0.09379770653483867
2025-08-03,"Atlanta-Sandy Springs-Roswell, GA",0.10394618587541521,0.7082504499384294,0.07361993291564645
2025-08-03,"Dallas-Fort Worth-Arlington, TX",0.08851902730944555,0.7125998547567175,0.06307864600391681
2025-08-03,"Washington-Arlington-Alexandria, DC-VA-MD-WV",0.14916840390964017,1.0,0.14916840390964017
2025-08-10,"Indianapolis-Carmel-Greenwood, IN",0.5752212389380531,0.6303242714154905,0.3625759083363441
2025-08-10,"Minneapolis-St. Paul-Bloomington, MN-WI",0.2385652351384178,0.7880474250891983,0.18800071926662928
2025-08-10,"New York-Newark-Jersey City, NY-NJ",0.057601613543018376,0.7826955258754065,0.045084525203324705
2025-08-10,"Las Vegas-Henderson-North Las Vegas, NV",0.31557698131299156,0.6036437119131066,0.1904960603941073
2025-08-10,"Phoenix-Mesa-Chandler, AZ",0.08808862788337009,0.6970177765147927,0.061399339543505585
2025-08-10,"Chicago-Naperville-Elgin, IL-IN",0.10358719927195553,0.7174307726311137,0.0743166444083722
2025-08-10,"Atlanta-Sandy Springs-Roswell, GA",0.09490738710363998,0.7082504499384294,0.06721819961863372
2025-08-10,"Dallas-Fort Worth-Arlington, TX",0.08969928100690484,0.7125998547567175,0.06391969461730238
2025-08-10,"Washington-Arlington-Alexandria, DC-VA-MD-WV",0.14170998371415816,1.0,0.14170998371415816
2025-08-17,"Indianapolis-Carmel-Greenwood, IN",0.4469026548672566,0.6303242714154905,0.28169359032285196
2025-08-17,"Minneapolis-St. Paul-Bloomington, MN-WI",0.24617901923858007,0.7880474250891983,0.19400074222194724
2025-08-17,"New York-Newark-Jersey City, NY-NJ",0.06283812386511096,0.7826955258754065,0.049183118403626956
2025-08-17,"Las Vegas-Henderson-North Las Vegas, NV",0.3681731448651568,0.6036437119131066,0.22224540379312518
2025-08-17,"Phoenix-Mesa-Chandler, AZ",0.07871749725747965,0.6970177765147927,0.05486749491121776
2025-08-17,"Chicago-Naperville-Elgin, IL-IN",0.11364420891000945,0.7174307726311137,0.08153185260335977
2025-08-17,"Atlanta-Sandy Springs-Roswell, GA",0.21542470406064312,0.7082504499384294,0.15257464357880351
2025-08-17,"Dallas-Fort Worth-Arlington, TX",0.09087953470436412,0.7125998547567175,0.06476074323068794
2025-08-17,"Washington-Arlington-Alexandria, DC-VA-MD-WV",0.07160083387662729,1.0,0.07160083387662729
2025-08-24,"Indianapolis-Carmel-Greenwood, IN",0.47345132743362833,0.6303242714154905,0.2984278630152986
2025-08-24,"Minneapolis-St. Paul-Bloomington, MN-WI",0.23348937907164297,0.7880474250891983,0.184000703963084
2025-08-24,"New York-Newark-Jersey City, NY-NJ",0.056649520757183366,0.7826955258754065,0.04433932643963339
2025-08-24,"Las Vegas-Henderson-North Las Vegas, NV",0.1780177843304055,0.6036437119131066,0.10745931611975285
2025-08-24,"Phoenix-Mesa-Chandler, AZ",0.08246594950783583,0.6970177765147927,0.05748023276413289
2025-08-24,"Chicago-Naperville-Elgin, IL-IN",0.09855869445292854,0.7174307726311137,0.07070904031087838
2025-08-24,"Atlanta-Sandy Springs-Roswell, GA",0.10093325295149012,0.7082504499384294,0.0714860218166422
2025-08-24,"Dallas-Fort Worth-Arlington, TX",0.07553623663739356,0.7125998547567175,0.05382711125667569
2025-08-24,"Washington-Arlington-Alexandria, DC-VA-MD-WV",0.07458420195482009,1.0,0.07458420195482009
2025-08-31,"Indianapolis-Carmel-Greenwood, IN",0.5088495575221239,0.6303242714154905,0.3207402266052275
2025-08-31,"Minneapolis-St. Paul-Bloomington, MN-WI",0.20303424267099385,0.7880474250891983,0.16000061214181213
2025-08-31,"New York-Newark-Jersey City, NY-NJ",0.03808371143340058,0.7826955258754065,0.029807950547652697
2025-08-31,"Las Vegas-Henderson-North Las Vegas, NV",0.1982470780043152,0.6036437119131066,0.11967060204245203
2025-08-31,"Phoenix-Mesa-Chandler, AZ",0.09558553238408245,0.6970177765147927,0.06662481524933586
2025-08-31,"Chicago-Naperville-Elgin, IL-IN",0.1216898166204526,0.7174307726311137,0.08730401915934985
2025-08-31,"Atlanta-Sandy Springs-Roswell, GA",0.1657113108158793,0.7082504499384294,0.11736511044523346
2025-08-31,"Dallas-Fort Worth-Arlington, TX",0.05429167008312662,0.7125998547567175,0.03868823621573565
2025-08-31,"Washington-Arlington-Alexandria, DC-VA-MD-WV",0.16110187622241137,1.0,0.16110187622241137
2025-09-07,"Indianapolis-Carmel-Greenwood, IN",0.3230088495575222,0.6303242714154905,0.20360031775810095
2025-09-07,"Minneapolis-St. Paul-Bloomington, MN-WI",0.1827308184038945,0.7880474250891983,0.14400055092763095
2025-09-07,"New York-Newark-Jersey City, NY-NJ",0.04427231454132818,0.7826955258754065,0.03465174251164626
2025-09-07,"Las Vegas-Henderson-North Las Vegas, NV",0.38031072106950264,0.6036437119131066,0.2295721753467447
2025-09-07,"Phoenix-Mesa-Chandler, AZ",0.07496904500712348,0.6970177765147927,0.052254757058302626
2025-09-07,"Chicago-Naperville-Elgin, IL-IN",0.11565561083762024,0.7174307726311137,0.0829748942423573
2025-09-07,"Atlanta-Sandy Springs-Roswell, GA",0.09340092064167745,0.7082504499384294,0.06615124406913159
2025-09-07,"Dallas-Fort Worth-Arlington, TX",0.056652177478045164,0.7125998547567175,0.04037033344250677
2025-09-07,"Washington-Arlington-Alexandria, DC-VA-MD-WV",0.0775675700330129,1.0,0.0775675700330129
2025-09-14,"Indianapolis-Carmel-Greenwood, IN",0.7743362831858407,0.6303242714154905,0.488082953529694
2025-09-14,"Minneapolis-St. Paul-Bloomington, MN-WI",0.4619029020765111,0.7880474250891983,0.36400139262262265
2025-09-14,"New York-Newark-Jersey City, NY-NJ",0.1428139178752522,0.7826955258754065,0.11177981455369762
2025-09-14,"Las Vegas-Henderson-North Las Vegas, NV",0.7242087135259677,0.6036437119131066,0.4371640360326308
2025-09-14,"Phoenix-Mesa-Chandler, AZ",0.2961277277781378,0.6970177765147927,0.2064062903802954
2025-09-14,"Chicago-Naperville-Elgin, IL-IN",0.16493495806408454,0.7174307726311137,0.1183294143977965
2025-09-14,"Atlanta-Sandy Springs-Roswell, GA",0.3751101490286723,0.7082504499384294,0.2656719318260285
2025-09-14,"Dallas-Fort Worth-Arlington, TX",0.14635145848495,0.7125998547567175,0.10429002805980914
2025-09-14,"Washington-Arlington-Alexandria, DC-VA-MD-WV",0.31772870032753353,1.0,0.31772870032753353
2025-09-21,"Indianapolis-Carmel-Greenwood, IN",0.5442477876106194,0.6303242714154905,0.3430525901951563
2025-09-21,"Minneapolis-St. Paul-Bloomington, MN-WI",0.5202752468444218,0.7880474250891983,0.4100015686133937
2025-09-21,"New York-Newark-Jersey City, NY-NJ",0.04093998979090562,0.7826955258754065,0.03204354683872665
2025-09-21,"Las Vegas-Henderson-North Las Vegas, NV",0.5947412340129457,0.6036437119131066,0.3590118061273561
2025-09-21,"Phoenix-Mesa-Chandler, AZ",0.2623916575249322,0.6970177765147927,0.18289164970405922
2025-09-21,"Chicago-Naperville-Elgin, IL-IN",0.06335916071973978,0.7174307726311137,0.04545581162842182
2025-09-21,"Atlanta-Sandy Springs-Roswell, GA",0.05121985970672634,0.7082504499384294,0.036276488683072164
2025-09-21,"Dallas-Fort Worth-Arlington, TX",0.03540761092377823,0.7125998547567175,0.02523145840156673
2025-09-21,"Washington-Arlington-Alexandria, DC-VA-MD-WV",0.049225573290181256,1.0,0.049225573290181256
2025-09-28,"Indianapolis-Carmel-Greenwood, IN",0.5442477876106194,0.6303242714154905,0.3430525901951563
2025-09-28,"Minneapolis-St. Paul-Bloomington, MN-WI",0.47205461421006073,0.7880474250891983,0.37200142322971325
2025-09-28,"New York-Newark-Jersey City, NY-NJ",0.0323711547183905,0.7826955258754065,0.025336757965504796
